,Fund,Study Area Code,Company Name,Carrier,Latitude,Longitude,Deployment Address,Deployment City,Deployment State,Deployment ZIP Code,SAC Primary State,Deployment Date,Filing Year,Census Block,Locations Deployed,Download/Upload Speed Tier,Technology,Other Technology,Latency,Overlapping Locations,FIPSCODE,geometry
5570,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.078983,-84.425122,3 N 3 MILE RD,HESSEL,MI,49745,MI,03/31/2021,2021,260979502001036,1,10 Mbps/1 Mbps,,,,False,51880,POINT (-84.425122 46.078983)
5571,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.071293,-84.458778,4603 W POGLESE RD,HESSEL,MI,49745,MI,01/02/2021,2021,260979502001252,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.458778 46.071293)
5572,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.278889,-85.722541,24174 W CULVER DR,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602001686,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.72254100000001 46.278889)
5574,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.406906,-84.23124,7062 S WHITE HAWK TRL,SAULT SAINTE MARIE,MI,49783,MI,12/31/2021,2021,260339701001060,1,10 Mbps/1 Mbps,,,,False,77020,POINT (-84.23124 46.406906)
5575,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.335339,-85.493489,87 N PRISON RD,NEWBERRY,MI,49868,MI,12/31/2020,2020,260959601004220,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.493489 46.335339)
5576,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.092669,-85.466943,W11983 MIDDLE BEACH RD,NAUBINWAY,MI,49762,MI,12/03/2020,2020,260979503002010,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.466943 46.092669)
5577,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.99734,-84.018332,15779 E SOUTH CARIBOU LAKE RD,DE TOUR VILLAGE,MI,49725,MI,01/02/2021,2021,260339711001064,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-84.018332 45.99734)
5578,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.121849,-85.570189,N6882 PARKMOOR DR,ENGADINE,MI,49827,MI,12/03/2020,2020,260979502002241,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.570189 46.121849)
5579,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.109009,-85.580762,N 6577 PRICE RD,ENGADINE,MI,49827,MI,12/31/2020,2020,260979503001108,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.58076199999999 46.109009)
5580,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.376918,-84.295543,3257 E 9 MILE RD,SAULT SAINTE MARIE,MI,49783,MI,12/31/2021,2021,260339701003054,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.295543 46.376918)
5581,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,45.993194,-84.729177,N4041 MACKINAC TRL,SAINT IGNACE,MI,49781,MI,12/03/2020,2020,260979504002012,1,10 Mbps/1 Mbps,,,,False,70860,POINT (-84.72917700000001 45.993194)
5582,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.295199,-84.594139,14518 S TILSON RD,KINROSS,MI,49752,MI,01/02/2021,2021,260339708002076,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.594139 46.295199)
5584,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.270857,-85.574864,5129 M_117,NEWBERRY,MI,49868,MI,12/03/2020,2020,260959602002105,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.57486400000001 46.270857)
5585,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.016586,-84.426467,695 N 3 MILE RD,HESSEL,MI,49745,MI,12/31/2020,2020,260979502001244,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.426467 46.016586)
5586,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,45.992173,-84.827273,W1882 DUKES RD,MORAN,MI,49760,MI,12/03/2020,2020,260979504002021,1,10 Mbps/1 Mbps,,,,False,10360,POINT (-84.82727300000001 45.992173)
5587,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.11656,-84.053353,26971 S RABER BAY DR,GOETZVILLE,MI,49736,MI,09/30/2020,2020,260339710001025,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.053353 46.11656)
5588,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.097021,-85.486171,W12375 W BEACH RD,NAUBINWAY,MI,49762,MI,12/03/2020,2020,260979503002011,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.486171 46.097021)
5589,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.019118,-84.477374,388 N CZECH LN,HESSEL,MI,49745,MI,01/02/2021,2021,260979502001244,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.477374 46.019118)
5590,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.333144,-84.436802,11896 S MACKINAC TRL,DAFTER,MI,49724,MI,12/03/2020,2020,260339708001084,1,10 Mbps/1 Mbps,,,,False,19540,POINT (-84.436802 46.333144)
5591,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,45.997662,-84.886206,4114 KNOWLES RD  UNIT,MORAN,MI,49760,MI,12/31/2021,2021,260979504003005,1,10 Mbps/1 Mbps,,,,False,10360,POINT (-84.886206 45.997662)
5592,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.997371,-83.905505,365 DIVISION ST,DE TOUR VILLAGE,MI,49725,MI,01/02/2021,2021,260339711001053,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.90550500000001 45.997371)
5593,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.464007,-84.193939,2903 S TOWN HALL RD,SAULT SAINTE MARIE,MI,49783,MI,12/03/2020,2020,260339701001030,1,10 Mbps/1 Mbps,,,,False,77020,POINT (-84.193939 46.464007)
5594,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.295866,-85.5935,4487 COUNTY ROAD 425,NEWBERRY,MI,49868,MI,12/03/2020,2020,260959602002042,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.59350000000001 46.295866)
5595,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.360899,-85.498827,13007 DUMP RD,NEWBERRY,MI,49868,MI,12/31/2020,2020,260959601004103,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.49882700000001 46.360899)
5596,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.972818,-83.945846,36946 S WHITE PINE ROW,DE TOUR VILLAGE,MI,49725,MI,01/02/2021,2021,260339711001085,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.945846 45.972818)
5597,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.089562,-84.071503,28826 S RABER RD,GOETZVILLE,MI,49736,MI,01/01/2021,2021,260339710001011,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.07150300000001 46.089562)
5598,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.117829,-85.572342,6770 M_117,ENGADINE,MI,49827,MI,12/31/2020,2020,260979503001101,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.57234200000001 46.117829)
5599,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.294855,-85.593284,4281 COUNTY ROAD 425,NEWBERRY,MI,49868,MI,12/31/2021,2021,260959602002042,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.593284 46.294855)
5600,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.056568,-84.68998,E975 M134,SAINT IGNACE,MI,49781,MI,12/31/2021,2021,260979502001159,1,10 Mbps/1 Mbps,,,,False,70860,POINT (-84.68998000000001 46.056568)
5601,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.097234,-85.488578,W12423 W BEACH RD,NAUBINWAY,MI,49762,MI,12/03/2020,2020,260979503002011,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.488578 46.097234)
5602,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.196039,-85.029806,21464 S 5TH ST,TROUT LAKE,MI,49868,MI,12/31/2020,2020,260339707002155,1,10 Mbps/1 Mbps,,,,False,80600,POINT (-85.02980599999999 46.196039)
5603,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.992036,-83.898764,104 ELIZABETH ST,DE TOUR VILLAGE,MI,49725,MI,01/02/2021,2021,260339711001102,2,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.898764 45.992036)
5604,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.179682,-84.914296,22501 S CHURCH RD,TROUT LAKE,MI,49760,MI,12/31/2020,2020,260339708002220,1,10 Mbps/1 Mbps,,,,False,80600,POINT (-84.91429599999999 46.179682)
5605,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.172953,-85.039868,22989 S CHRISDALE DR,TROUT LAKE,MI,49793,MI,12/31/2020,2020,260339707002203,1,10 Mbps/1 Mbps,,,,False,80600,POINT (-85.039868 46.172953)
5606,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.178541,-85.03565,32928 W BIRCH SHORES DR,TROUT LAKE,MI,49793,MI,12/31/2020,2020,260339707002189,1,10 Mbps/1 Mbps,,,,False,80600,POINT (-85.03565 46.178541)
5607,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.192963,-85.020221,21609 MAHAR RD,TROUT LAKE,MI,49793,MI,12/31/2020,2020,260339707002199,1,10 Mbps/1 Mbps,,,,False,80600,POINT (-85.02022100000001 46.192963)
5608,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.172722,-84.342231,1023 E 23 MILE RD,PICKFORD,MI,49774,MI,01/02/2021,2021,260339710002139,1,10 Mbps/1 Mbps,,,,False,63980,POINT (-84.342231 46.172722)
5609,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.308385,-85.65186,6178 FLORENCE DR UNIT 2790,MC MILLAN,MI,49853,MI,12/03/2020,2020,260959602002054,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.65186 46.308385)
5610,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.506039,-84.210125,7328 E SEPPI RD,SAULT SAINTE MARIE,MI,49783,MI,12/03/2020,2020,260339701001016,1,10 Mbps/1 Mbps,,,,False,77020,POINT (-84.21012500000001 46.506039)
5611,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.274654,-85.765226,26220 COUNTY ROAD 98,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602001661,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.765226 46.274654)
5612,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.057738,-84.460853,4690 W SAINT IGNACE RD,HESSEL,MI,49745,MI,07/09/2019,2019,260979502001252,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.460853 46.057738)
5613,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.352235,-85.526154,9417 N COUNTY ROAD 405,NEWBERRY,MI,49868,MI,12/03/2020,2020,260959601002046,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.52615400000001 46.352235)
5614,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.28749,-84.36281,38 E 15 MILE RD,SAULT SAINTE MARIE,MI,49783,MI,09/30/2020,2020,260339710002084,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.36281 46.28749)
5615,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.09484,-85.514671,12935 W BEACH RD,NAUBINWAY,MI,49762,MI,12/31/2020,2020,260979503002011,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.51467100000001 46.09484)
5616,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.022651,-85.050506,W4595 US 2,MORAN,MI,49760,MI,12/31/2017,2017,260979502002352,1,10 Mbps/1 Mbps,,,,False,55480,POINT (-85.050506 46.022651)
5617,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.258839,-84.426884,3047 W M 80,KINROSS,MI,49752,MI,12/31/2020,2020,260339708004006,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.426884 46.258839)
5618,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.057257,-84.100176,12606 E TRAYNOR RD,GOETZVILLE,MI,49736,MI,01/02/2021,2021,260339710001052,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.100176 46.057257)
5619,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.009659,-83.907824,1600 SIMS ST,DE TOUR VILLAGE,MI,49725,MI,01/02/2021,2021,260339711001039,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.90782400000001 46.009659)
5620,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.977423,-84.305385,2118 S HILL ISLAND RD,CEDARVILLE,MI,49719,MI,01/02/2021,2021,260979501001049,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.305385 45.977423)
5622,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.093547,-85.452394,11711 U S HIGHWAY 2,NAUBINWAY,MI,49762,MI,12/31/2020,2020,260979503002034,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.452394 46.093547)
5624,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.247574,-84.570874,17183 S CENTERLINE RD,RUDYARD,MI,49780,MI,12/31/2021,2021,260339708003004,1,10 Mbps/1 Mbps,,,,False,70220,POINT (-84.570874 46.247574)
5625,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.262283,-85.552044,2165 S COUNTY ROAD 405,NEWBERRY,MI,49868,MI,12/03/2020,2020,260959602002119,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.552044 46.262283)
5626,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.284294,-84.522464,7506 BAKER ST,KINROSS,MI,49752,MI,01/02/2021,2021,260339708001150,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.522464 46.284294)
5627,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.333735,-85.686944,7556 MCMILLAN AVE,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602001641,1,10 Mbps/1 Mbps,,,,False,17480,POINT (-85.686944 46.333735)
5628,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.015133,-84.428926,460 N FOX DR,HESSEL,MI,49745,MI,01/02/2021,2021,260979502001244,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.428926 46.015133)
5629,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.005512,-83.99276,17836 E NORTH CARIBOU LAKE RD,DE TOUR VILLAGE,MI,49725,MI,03/31/2021,2021,260339711001064,1,10 Mbps/1 Mbps,,,,False,21770,POINT (-83.99276 46.005512)
5630,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.176051,-84.123732,23383 S ROCKY POINT RD,PICKFORD,MI,49774,MI,12/31/2021,2021,260339710002155,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.123732 46.176051)
5631,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.142894,-85.503205,N7459 MILLECOQUIN LAKE DR,ENGADINE,MI,49827,MI,12/03/2020,2020,260979502002181,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.50320499999999 46.142894)
5632,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.97953,-84.197688,7990 E M 134,CEDARVILLE,MI,49719,MI,06/30/2021,2021,260979501001095,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.197688 45.97953)
5633,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.174963,-84.935077,22845 S LAKE RD,TROUT LAKE,MI,49760,MI,12/31/2020,2020,260339708002260,1,10 Mbps/1 Mbps,,,,False,80600,POINT (-84.93507700000001 46.174963)
5634,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.357868,-85.49919,8810 COUNTY ROAD 430,NEWBERRY,MI,49868,MI,12/03/2020,2020,260959601004103,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.49919 46.357868)
5635,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.30927,-85.714537,23769 COUNTY ROAD 438,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602001667,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.71453700000001 46.30927)
5636,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.243652,-84.299479,3370 E 18 MILE RD,PICKFORD,MI,49774,MI,01/02/2021,2021,260339710002055,1,10 Mbps/1 Mbps,,,,False,63980,POINT (-84.29947900000001 46.243652)
5637,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.044119,-84.325896,1773 E SWEDE RD,CEDARVILLE,MI,49719,MI,09/30/2020,2020,260979501001016,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.325896 46.044119)
5638,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.287569,-84.514586,15037 S KINROSS RD,KINROSS,MI,49752,MI,01/02/2021,2021,260339708001096,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.51458599999999 46.287569)
5639,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.175124,-84.125344,23439 S ROCKY POINT RD,PICKFORD,MI,49774,MI,03/31/2021,2021,260339710002155,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.125344 46.175124)
5640,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",45.99977,-84.355446,361 E M 134,CEDARVILLE,MI,49719,MI,01/02/2021,2021,260979501002001,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.355446 45.99977)
5641,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,45.98581,-84.832257,N3918 CHURCH RD,MORAN,MI,49760,MI,12/03/2020,2020,260979504002056,1,10 Mbps/1 Mbps,,,,False,10360,POINT (-84.832257 45.98581)
5642,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.280977,-84.593208,15498 S TILSON RD,RUDYARD,MI,49780,MI,01/02/2020,2020,260339708002114,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.593208 46.280977)
5643,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.282977,-84.589328,10932 W SUGAR BUSH ROW,RUDYARD,MI,49780,MI,01/01/2021,2021,260339708002103,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.58932799999999 46.282977)
5644,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.100463,-85.432769,W11365 E BEACH RD,NAUBINWAY,MI,49762,MI,12/03/2020,2020,260979503002022,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.43276899999999 46.100463)
5645,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.164658,-84.623334,23506 S CHUB CREEK RD,RUDYARD,MI,49780,MI,01/02/2021,2021,260339708003118,1,10 Mbps/1 Mbps,,,,False,70220,POINT (-84.623334 46.164658)
5646,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.309857,-85.691202,22979 COUNTY ROAD 135,MC MILLAN,MI,49853,MI,12/31/2021,2021,260959602002052,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.691202 46.309857)
5647,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.179987,-85.030202,33224 W BIRCH SHORES DR,TROUT LAKE,MI,49793,MI,12/31/2020,2020,260339707002189,1,10 Mbps/1 Mbps,,,,False,80600,POINT (-85.030202 46.179987)
5648,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.276307,-85.737228,24866 COUNTY ROAD 98,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602001686,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.737228 46.276307)
5649,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.29873,-85.481955,4668 E GREENWOOD DR,NEWBERRY,MI,49868,MI,12/31/2020,2020,260959602002019,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.481955 46.29873)
5650,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.028658,-84.42636,1551 N 3 MILE RD,HESSEL,MI,49745,MI,01/02/2020,2020,260979502001249,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.42636 46.028658)
5651,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.28891174,-85.60923526,18876 COUNTY ROAD 458,NEWBERRY,MI,49868,MI,12/03/2020,2020,260959602002042,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.60923526000001 46.28891174)
5652,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,45.995351,-84.832356,N4054 STATE ROUTE 123,MORAN,MI,49760,MI,12/31/2019,2019,260979504002028,1,10 Mbps/1 Mbps,,,,False,10360,POINT (-84.832356 45.995351)
5653,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,45.996796,-84.744158,W533 CHARLES MORAN RD,SAINT IGNACE,MI,49781,MI,12/03/2020,2020,260979504002018,1,10 Mbps/1 Mbps,,,,False,70860,POINT (-84.744158 45.996796)
5654,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.260013,-84.401985,16936 S RAMONA RD,KINROSS,MI,49752,MI,12/31/2021,2021,260339708001136,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.401985 46.260013)
5655,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.291763,-85.4576158,4275 COUNTY ROAD 399,NEWBERRY,MI,49868,MI,12/31/2019,2019,260959602002017,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.4576158 46.291763)
5656,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.354173,-85.492985,13194 E TRUMAN,NEWBERRY,MI,49868,MI,12/31/2020,2020,260959601004101,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.492985 46.354173)
5657,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.325059,-84.32435,12460 S SHUNK RD,DAFTER,MI,49724,MI,12/31/2019,2019,260339710002013,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.32435 46.325059)
5658,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.122054,-85.567407,W13940 HENRY H DR UNIT 6,ENGADINE,MI,49827,MI,12/03/2020,2020,260979502002241,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.567407 46.122054)
5659,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.397137,-85.533963,14484 COUNTY ROAD 446,NEWBERRY,MI,49868,MI,12/31/2021,2021,260959601004122,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.533963 46.397137)
5660,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.070793,-84.426363,4463 N 3 MILE RD,HESSEL,MI,49745,MI,01/02/2020,2020,260979502001253,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.42636299999999 46.070793)
5661,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.295204,-85.748463,25409 N SHORE DR,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602001667,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.748463 46.295204)
5662,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.054967,-84.428569,3355 N 3 MILE RD,HESSEL,MI,49745,MI,01/02/2020,2020,260979502001258,1,10 Mbps/1 Mbps,,,,False,16060,POINT (-84.428569 46.054967)
5663,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.291969,-85.696903,4695 COUNTY ROAD 429,MC MILLAN,MI,49853,MI,12/31/2020,2020,260959602002061,1,10 Mbps/1 Mbps,,,,False,44540,POINT (-85.69690300000001 46.291969)
5664,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.470602,-84.196443,2699 S TOWN HALL RD,SAULT SAINTE MARIE,MI,49783,MI,12/03/2020,2020,260339701001030,1,10 Mbps/1 Mbps,,,,False,77020,POINT (-84.196443 46.470602)
5665,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.153362,-85.525013,N7769 INDIAN TRL,ENGADINE,MI,49827,MI,12/03/2020,2020,260979502002217,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.525013 46.153362)
5666,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.057922,-84.101281,6 TYNER ST,GOETZVILLE,MI,49736,MI,01/02/2021,2021,260339710001052,1,10 Mbps/1 Mbps,,,,False,66760,POINT (-84.101281 46.057922)
5667,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.192362,-85.018461,21601 S M 123,TROUT LAKE,MI,49793,MI,12/31/2020,2020,260339707002189,1,10 Mbps/1 Mbps,,,,False,80600,POINT (-85.018461 46.192362)
5668,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.087914,-85.528428,W13179 W BEACH RD,NAUBINWAY,MI,49762,MI,12/03/2020,2020,260979503002011,1,10 Mbps/1 Mbps,,,,False,31620,POINT (-85.52842800000001 46.087914)
5669,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.289061,-85.593603,18024 COUNTY ROAD 458,NEWBERRY,MI,49868,MI,12/03/2020,2020,260959602002042,1,10 Mbps/1 Mbps,,,,False,63500,POINT (-85.593603 46.289061)
5670,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.029063,-85.044823,78 GORDENU RD,MORAN,MI,49760,MI,12/31/2020,2020,260979502002404,1,10 Mbps/1 Mbps,,,,False,55480,POINT (-85.04482299999999 46.029063)
5671,CAF II,310702,CONNECT PARENT CORPORATION,"BRIGHTSPEED OF MICHIGAN, INC",46.260753,-84.401175,16986 S RAMONA RD,KINROSS,MI,49752,MI,12/31/2021,2021,260339708001136,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.40117499999999 46.260753)
5672,CAF II,315090,AT&T INC.,MICHIGAN BELL TEL CO,46.396225,-84.268519,7695 S NICOLET RD,SAULT SAINTE MARIE,MI,49783,MI,12/31/2021,2021,260339701003043,1,10 Mbps/1 Mbps,,,,False,11280,POINT (-84.268519 46.396225)
